srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,Label
10.55.1.1,63000,192.168.200.11,3389,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001920.4,1700001920.401,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.1,63000,192.168.200.11,445,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001920.8,1700001920.801,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.1,63000,192.168.200.11,8080,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001921.2,1700001921.201,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.1,63000,192.168.200.11,9090,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001921.6,1700001921.601,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.2,63100,192.168.200.1,22,tcp,RST,0.001,60,0,64,0,1,0,ssh,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001908.0,1700001908.001,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.2,63100,192.168.200.1,3389,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001908.4,1700001908.401,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.2,63100,192.168.200.1,445,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001908.8,1700001908.801,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.2,63100,192.168.200.1,8080,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001909.2,1700001909.201,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.2,63100,192.168.200.1,9090,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001909.6,1700001909.601,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.2,63100,192.168.200.2,22,tcp,RST,0.001,60,0,64,0,1,0,ssh,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001910.0,1700001910.001,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.2,63100,192.168.200.2,3389,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001910.4,1700001910.401,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.2,63100,192.168.200.2,445,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001910.8,1700001910.801,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.2,63100,192.168.200.2,8080,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001911.2,1700001911.201,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.2,63100,192.168.200.2,9090,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001911.6,1700001911.601,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.2,63100,192.168.200.3,22,tcp,RST,0.001,60,0,64,0,1,0,ssh,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001912.0,1700001912.001,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.2,63100,192.168.200.3,3389,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001912.4,1700001912.401,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.2,63100,192.168.200.3,445,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001912.8,1700001912.801,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.2,63100,192.168.200.3,8080,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001913.2,1700001913.201,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.2,63100,192.168.200.3,9090,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001913.6,1700001913.601,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.2,63100,192.168.200.4,22,tcp,RST,0.001,60,0,64,0,1,0,ssh,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001914.0,1700001914.001,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.2,63100,192.168.200.4,3389,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001914.4,1700001914.401,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.2,63100,192.168.200.4,445,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001914.8,1700001914.801,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.2,63100,192.168.200.4,8080,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001915.2,1700001915.201,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.2,63100,192.168.200.4,9090,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001915.6,1700001915.601,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.2,63100,192.168.200.5,22,tcp,RST,0.001,60,0,64,0,1,0,ssh,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001916.0,1700001916.001,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.2,63100,192.168.200.5,3389,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001916.4,1700001916.401,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.2,63100,192.168.200.5,445,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001916.8,1700001916.801,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.2,63100,192.168.200.5,8080,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001917.2,1700001917.201,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.2,63100,192.168.200.5,9090,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001917.6,1700001917.601,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.2,63100,192.168.200.6,22,tcp,RST,0.001,60,0,64,0,1,0,ssh,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001918.0,1700001918.001,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.2,63100,192.168.200.6,3389,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001918.4,1700001918.401,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.2,63100,192.168.200.6,445,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001918.8,1700001918.801,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.2,63100,192.168.200.6,8080,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001919.2,1700001919.201,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.2,63100,192.168.200.6,9090,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001919.6,1700001919.601,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.2,63100,192.168.200.7,22,tcp,RST,0.001,60,0,64,0,1,0,ssh,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001920.0,1700001920.001,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.2,63100,192.168.200.7,3389,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001920.4,1700001920.401,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.2,63100,192.168.200.7,445,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001920.8,1700001920.801,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.2,63100,192.168.200.7,8080,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001921.2,1700001921.201,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.2,63100,192.168.200.7,9090,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001921.6,1700001921.601,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.2,63100,192.168.200.8,22,tcp,RST,0.001,60,0,64,0,1,0,ssh,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001922.0,1700001922.001,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.2,63100,192.168.200.8,3389,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001922.4,1700001922.401,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.2,63100,192.168.200.8,445,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001922.8,1700001922.801,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.2,63100,192.168.200.8,8080,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001923.2,1700001923.201,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.2,63100,192.168.200.8,9090,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001923.6,1700001923.601,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.2,63100,192.168.200.9,22,tcp,RST,0.001,60,0,64,0,1,0,ssh,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001924.0,1700001924.001,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.2,63100,192.168.200.9,3389,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001924.4,1700001924.401,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.2,63100,192.168.200.9,445,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001924.8,1700001924.801,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.2,63100,192.168.200.9,8080,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001925.2,1700001925.201,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.2,63100,192.168.200.9,9090,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001925.6,1700001925.601,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.2,63100,192.168.200.10,22,tcp,RST,0.001,60,0,64,0,1,0,ssh,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001926.0,1700001926.001,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.2,63100,192.168.200.10,3389,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001926.4,1700001926.401,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.2,63100,192.168.200.10,445,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001926.8,1700001926.801,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.2,63100,192.168.200.10,8080,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001927.2,1700001927.201,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.2,63100,192.168.200.10,9090,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001927.6,1700001927.601,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.2,63100,192.168.200.11,22,tcp,RST,0.001,60,0,64,0,1,0,ssh,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001928.0,1700001928.001,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.2,63100,192.168.200.11,3389,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001928.4,1700001928.401,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.2,63100,192.168.200.11,445,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001928.8,1700001928.801,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.2,63100,192.168.200.11,8080,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001929.2,1700001929.201,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.55.1.2,63100,192.168.200.11,9090,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700001929.6,1700001929.601,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
192.168.10.5,30000,10.0.0.100,80,tcp,FIN,1.602013342115643,771,0,64,0,0,0,http,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700002000.0,1700002001.602,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,,0
192.168.10.5,30001,10.0.0.100,443,tcp,CON,0.6340874874713165,1095,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700002009.628,1700002010.262,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,,0
192.168.10.5,30002,10.0.0.100,80,tcp,FIN,1.4919827991831351,2613,0,64,0,0,0,http,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700002014.722,1700002016.214,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,,0
192.168.10.5,30003,10.0.0.100,80,tcp,FIN,2.0311273243309635,836,0,64,0,0,0,http,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700002020.226,1700002022.257,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,,0
192.168.10.5,30004,10.0.0.102,80,tcp,CON,2.2096728528680183,1670,0,64,0,0,0,http,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700002025.164,1700002027.373,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,,0
192.168.10.5,30005,10.0.0.102,80,tcp,FIN,2.9130264115461535,3977,0,64,0,0,0,http,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700002035.791,1700002038.704,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,,0
192.168.10.5,30006,10.0.0.102,443,tcp,CON,3.6705732629671557,387,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700002042.198,1700002045.869,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,,0
192.168.10.5,30007,10.0.0.102,80,tcp,CON,4.399176500398713,1756,0,64,0,0,0,http,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700002051.149,1700002055.549,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,,0
192.168.10.5,30008,10.0.0.102,80,tcp,FIN,2.0987181510238466,2945,0,64,0,0,0,http,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700002056.651,1700002058.75,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,,0
192.168.10.5,30009,10.0.0.100,80,tcp,CON,1.2353112219286777,1754,0,64,0,0,0,http,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700002062.054,1700002063.289,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,,0
192.168.10.5,30010,10.0.0.101,443,tcp,CON,1.5307163238384698,331,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700002067.483,1700002069.014,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,,0
192.168.10.5,30011,10.0.0.103,443,tcp,CON,1.4494227961384691,2523,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700002077.729,1700002079.178,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,,0
192.168.10.5,30012,10.0.0.102,80,tcp,FIN,2.280343554772989,3945,0,64,0,0,0,http,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700002088.616,1700002090.897,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,,0
192.168.10.5,30013,10.0.0.101,443,tcp,CON,1.6098237846229255,2499,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700002097.402,1700002099.012,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,,0
192.168.10.5,30014,10.0.0.103,443,tcp,FIN,1.486943416207775,766,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700002105.253,1700002106.74,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,,0
192.168.10.5,30015,10.0.0.100,80,tcp,CON,1.1877859370671748,855,0,64,0,0,0,http,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700002112.838,1700002114.026,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,,0
192.168.10.5,30016,10.0.0.103,80,tcp,FIN,2.2172867892794157,2117,0,64,0,0,0,http,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700002122.967,1700002125.184,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,,0
192.168.10.5,30017,10.0.0.100,80,tcp,FIN,3.9586942969585066,1593,0,64,0,0,0,http,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700002130.729,1700002134.688,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,,0
192.168.10.5,30018,10.0.0.103,80,tcp,FIN,0.5146039224577819,3157,0,64,0,0,0,http,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700002134.733,1700002135.248,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,,0
192.168.10.5,30019,10.0.0.102,80,tcp,CON,4.417333564265451,1422,0,64,0,0,0,http,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700002145.616,1700002150.033,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,,0
192.168.10.5,30020,10.0.0.101,80,tcp,FIN,3.931298600338181,2409,0,64,0,0,0,http,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700002156.191,1700002160.122,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,,0
192.168.10.5,30021,10.0.0.100,443,tcp,FIN,0.5876453407362454,1686,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700002167.772,1700002168.36,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,,0
192.168.10.5,30022,10.0.0.102,80,tcp,CON,1.5839221660125489,2523,0,64,0,0,0,http,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700002178.681,1700002180.265,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,,0
192.168.10.5,30023,10.0.0.100,443,tcp,CON,4.900930221548004,2381,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700002190.203,1700002195.104,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,,0
192.168.10.5,30024,10.0.0.101,443,tcp,CON,1.692754830230266,3773,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700002200.096,1700002201.789,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,,0
192.168.10.5,30025,10.0.0.101,80,tcp,FIN,2.295465349988431,2951,0,64,0,0,0,http,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700002208.555,1700002210.851,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,,0
192.168.10.5,30026,10.0.0.103,443,tcp,CON,1.6155752614970358,462,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700002217.404,1700002219.02,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,,0
192.168.10.5,30027,10.0.0.101,80,tcp,CON,0.8194688870406464,2784,0,64,0,0,0,http,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700002223.447,1700002224.266,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,,0
192.168.10.5,30028,10.0.0.100,80,tcp,FIN,0.8188580744989404,1174,0,64,0,0,0,http,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700002226.977,1700002227.796,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,,0
192.168.10.5,30029,10.0.0.103,80,tcp,CON,3.755086546464369,3814,0,64,0,0,0,http,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700002232.483,1700002236.238,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,,0
192.168.10.5,30030,10.0.0.103,80,tcp,FIN,4.133736489949895,979,0,64,0,0,0,http,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700002240.622,1700002244.756,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,,0
192.168.10.5,30031,10.0.0.103,443,tcp,FIN,2.3499602422238213,3738,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700002244.471,1700002246.821,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,,0
192.168.10.5,30032,10.0.0.100,80,tcp,FIN,3.776961147985322,3479,0,64,0,0,0,http,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700002254.033,1700002257.81,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,,0
192.168.10.5,30033,10.0.0.101,80,tcp,CON,2.9132858925965497,774,0,64,0,0,0,http,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700002264.788,1700002267.701,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,,0
192.168.10.5,30034,10.0.0.102,443,tcp,CON,4.43518679331761,508,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700002271.585,1700002276.02,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,,0
192.168.10.5,30035,10.0.0.100,80,tcp,CON,4.86048315778138,3994,0,64,0,0,0,http,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700002278.573,1700002283.434,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,,0
192.168.10.5,30036,10.0.0.101,80,tcp,FIN,2.685385064528233,1075,0,64,0,0,0,http,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700002288.355,1700002291.041,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,,0
192.168.10.5,30037,10.0.0.100,80,tcp,FIN,0.5096992025814189,1799,0,64,0,0,0,http,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700002299.137,1700002299.647,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,,0
192.168.10.5,30038,10.0.0.103,443,tcp,FIN,3.6346617662007312,3192,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700002304.524,1700002308.159,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,,0
192.168.10.5,30039,10.0.0.103,80,tcp,CON,1.835185214725539,439,0,64,0,0,0,http,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700002316.483,1700002318.318,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,,0
192.168.10.5,30040,10.0.0.100,443,tcp,CON,0.725640517687791,2152,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700002324.695,1700002325.421,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,,0
192.168.10.5,30041,10.0.0.101,80,tcp,CON,4.331041454048547,480,0,64,0,0,0,http,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700002332.221,1700002336.552,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,,0
192.168.10.5,30042,10.0.0.101,443,tcp,CON,4.7371825725309025,2533,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700002340.576,1700002345.314,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,,0
